codsbs,tipcreditosbs,codempsistemafinancierodeuda,codctacontablesbs,codmoneda,tipcondiciondiamorosidad,mtodeudasol,tipclasifriesgoempsistemafinan,codrubroicc,codmes
0062662492,12,00104,14110306030000,0001,0.0,14597.27,0,004,202201
0062662492,12,00104,14190306000000,0001,0.0,145.97,0,026,202201
0062662492,11,00061,72150603000000,0001,0.0,500.0,0,000,202201
0062662492,10,00228,84141000000000,0001,0.0,11700.0,0,000,202201
0062662492,10,00228,14180200000000,0001,0.0,6.6,0,000,202201
0062662492,10,00228,15150102000000,0001,0.0,7.09,0,000,202201
0062662492,11,00061,81192301000000,0001,0.0,500.0,0,000,202201
0062662492,12,00104,81193703010000,0001,0.0,14597.27,0,000,202201
0064705768,10,00123,84140900000000,0001,0.0,1.0,0,042,202201
0064705768,10,00123,29110201000000,0001,0.0,97.89,0,000,202201
0064705768,10,00123,14110206020000,0001,0.0,19285.3,0,004,202201
0064705768,10,00123,72150302010000,0001,0.0,746.34,0,000,202201
0065684110,12,00237,14110306140000,0001,0.0,3752.12,1,000,202201
0065684110,10,00228,14110206020000,0001,0.0,2500.0,0,004,202201
0065684110,12,00237,14110306030000,0001,28.0,279.5,1,004,202201
0065684110,12,00237,14190301000000,0001,0.0,201.59,1,026,202201
0065684110,12,00237,14180300000000,0001,28.0,38.08,1,000,202201
0065684110,10,00228,15150102000000,0001,0.0,13.63,0,000,202201
0065684110,10,00228,14180200000000,0001,0.0,25.45,0,000,202201
0065684110,10,00228,84141000000000,0001,0.0,30000.0,0,000,202201
0082875000,99,00103,84140900000000,0001,0.0,60000.0,0,042,202201
0082875000,10,00103,14180200000000,0001,0.0,1276.15,0,000,202201
0082875000,10,00103,14110206020000,0001,0.0,15000.0,0,004,202201
0084792039,09,00123,14111306020000,0001,0.0,23683.22,0,004,202201
0084792039,09,00123,29110201000000,0001,0.0,4.49,0,000,202201
0084792039,09,00228,14181300000000,0001,0.0,13.91,0,000,202201
0084792039,09,00228,15150102000000,0001,0.0,1.0,0,000,202201
0084792039,09,00228,14111306020000,0001,0.0,485.55,0,004,202201
0084792039,09,00123,14181300000000,0001,0.0,408.33,0,000,202201
0084792039,09,00123,84140900000000,0001,0.0,2.0,0,042,202201
0087780139,11,00072,15150102000000,0001,0.0,9.9,0,000,202201
0087780139,11,00072,72150603000000,0001,0.0,714.96,0,000,202201
0087780139,99,00103,84140900000000,0001,0.0,13000.0,0,042,202201
0087780139,09,00103,14181300000000,0001,0.0,101.75,0,000,202201
0087780139,11,00072,81192301000000,0001,0.0,2350.0,0,000,202201
0087780139,12,00072,14110306130000,0001,0.0,12489.66,0,000,202201
0087780139,12,00072,14180300000000,0001,0.0,326.97,0,000,202201
0087780139,11,00072,14110302010000,0001,0.0,1600.04,0,001,202201
0087780139,09,00123,14111306020000,0001,0.0,7973.08,0,004,202201
0087780139,09,00123,14181300000000,0001,0.0,245.79,0,000,202201
0087780139,09,00123,81181113020000,0001,0.0,159.46,0,000,202201
0087780139,09,00123,81181113010000,0001,0.0,7813.62,0,000,202201
0087780139,09,00103,14111306020000,0001,0.0,5705.86,0,004,202201
0087780139,09,00123,84140518000000,0001,0.0,7813.62,0,000,202201
0087780139,09,00123,84140900000000,0001,0.0,1.0,0,042,202201
0089281946,12,00102,14180300000000,0001,0.0,36.74,0,000,202201
0089281946,10,00104,14180200000000,0001,0.0,12.16,0,000,202201
0089281946,12,00102,14110306030000,0001,0.0,3555.06,0,004,202201
0089281946,10,00104,14110206020000,0001,0.0,5000.0,0,004,202201
0089281946,10,00104,29110101000000,0001,0.0,21.03,0,000,202201
0076579784,09,00107,29110101000000,0001,0.0,34.45,0,000,202201
0076579784,09,00107,14111306020000,0001,0.0,28422.21,0,004,202201
0076579784,12,00231,72150703000000,0001,0.0,10000.0,8,000,202201
0076579784,09,00107,81180113010000,0001,0.0,13153.77,0,000,202201
0076579784,09,00107,84140900000000,0001,0.0,15000.0,0,042,202201
0076579784,09,00107,14181300000000,0001,0.0,309.82,0,000,202201
0076579784,09,00107,81180113020000,0001,0.0,268.44,0,000,202201
0076579784,09,00107,29110709000000,0001,0.0,117.54,0,000,202201
0076579784,09,00107,84140511000000,0001,0.0,13153.77,0,000,202201
0062080035,10,00228,15150102000000,0001,0.0,38.34,0,000,202201
0062080035,10,00228,84141000000000,0001,0.0,119578.0,0,000,202201
0062080035,12,00006,81130200000000,0001,0.0,3456.12,4,000,202201
0062080035,10,00228,14110206020000,0001,0.0,7034.0,0,004,202201
0062080035,10,00228,14180200000000,0001,0.0,253.86,0,000,202201
0116877970,10,00107,14180200000000,0001,0.0,10.51,0,000,202201
0116877970,10,00107,29110101000000,0001,0.0,2.64,0,000,202201
0116877970,10,00107,14110206020000,0001,0.0,5000.0,0,004,202201
0137963361,10,00101,14180200000000,0001,0.0,740.08,0,000,202201
0137963361,10,00101,14110206020000,0001,0.0,60000.0,0,004,202201
0045748022,12,00156,14110306030000,0001,0.0,5243.9,0,004,202201
0045748022,12,00156,14180300000000,0001,0.0,498.74,0,000,202201
0045748022,09,00123,14181300000000,0001,0.0,347.6,0,000,202201
0045748022,11,00073,81192301000000,0001,0.0,3500.0,0,000,202201
0045748022,11,00073,72150603000000,0001,0.0,764.02,0,000,202201
0045748022,09,00123,14111306020000,0001,0.0,51378.01,0,004,202201
0045748022,11,00142,15150102000000,0001,0.0,8.9,0,000,202201
0045748022,11,00142,72150603000000,0001,0.0,808.55,0,000,202201
0045748022,09,00123,29110201000000,0001,0.0,22.72,0,000,202201
0045748022,11,00142,81192301000000,0001,0.0,1800.0,0,000,202201
0045748022,11,00142,14180300000000,0001,0.0,38.17,0,000,202201
0045748022,11,00142,14110302020000,0001,0.0,991.45,0,001,202201
0045748022,09,00123,84140900000000,0001,0.0,1.0,0,042,202201
0045748022,11,00073,14110302020000,0001,0.0,2735.98,0,001,202201
0045748022,12,00156,15150102000000,0001,0.0,12.69,0,000,202201
0086979861,09,00123,84140900000000,0001,0.0,2.0,0,042,202201
0086979861,09,00237,14181300000000,0001,0.0,300.3,0,000,202201
0086979861,09,00123,14181300000000,0001,0.0,506.92,0,000,202201
0086979861,09,00123,14111306020000,0001,0.0,46556.11,0,004,202201
0086979861,09,00123,29110201000000,0001,0.0,420.29,0,000,202201
0086979861,09,00082,14111306020000,0001,0.0,15080.0,0,004,202201
0086979861,09,00082,14181300000000,0001,0.0,218.73,0,000,202201
0086979861,09,00237,14111306020000,0001,0.0,10000.5,0,004,202201
0114824615,10,00238,14110206020000,0001,0.0,11957.68,0,004,202201
0114824615,10,00103,14180200000000,0001,0.0,7.85,0,000,202201
0114824615,10,00238,14180200000000,0001,0.0,132.39,0,000,202201
0114824615,99,00103,84140900000000,0001,0.0,14000.0,0,042,202201
0114824615,10,00103,14110206020000,0001,0.0,577.74,0,004,202201
0114824615,10,00103,29110101000000,0001,0.0,4.76,0,000,202201
0114824615,10,00238,29110101000000,0001,0.0,46.36,0,000,202201
0156536156,09,00112,14181300000000,0001,0.0,723.85,0,000,202201
0156536156,09,00112,14111306020000,0001,0.0,77260.97,0,004,202201
0046128834,09,00107,81180113010000,0001,0.0,8606.4,0,000,202201
0046128834,09,00107,14181300000000,0001,0.0,370.88,0,000,202201
0046128834,09,00107,29110101000000,0001,0.0,1787.65,0,000,202201
0046128834,09,00107,29110709000000,0001,0.0,57.85,0,000,202201
0046128834,09,00107,14111306020000,0001,0.0,53782.04,0,004,202201
0046128834,09,00107,84140511000000,0001,0.0,8606.4,0,000,202201
0046128834,09,00107,81180113020000,0001,0.0,175.64,0,000,202201
0046128834,09,00107,84140900000000,0001,0.0,45000.0,0,042,202201
0113647825,10,00107,14110206020000,0001,0.0,19237.57,0,004,202201
0113647825,10,00107,14180200000000,0001,0.0,197.57,0,000,202201
0091462559,09,00123,84140511000000,0001,0.0,6299.07,0,000,202201
0091462559,09,00104,14181300000000,0001,0.0,326.27,0,000,202201
0091462559,09,00104,14111306020000,0001,0.0,24843.76,0,004,202201
0091462559,09,00123,14181300000000,0001,0.0,137.77,0,000,202201
0091462559,09,00123,84140900000000,0001,0.0,1.0,0,042,202201
0091462559,09,00104,29110101000000,0001,0.0,81.62,0,000,202201
0091462559,09,00123,14111306020000,0001,0.0,6427.62,0,004,202201
0091462559,09,00123,81180113010000,0001,0.0,6299.07,0,000,202201
0091462559,09,00123,81180113020000,0001,0.0,128.55,0,000,202201
0061716700,10,00104,14110206020000,0001,0.0,11000.0,0,004,202201
0061716700,10,00106,29110101000000,0001,0.0,0.16,0,000,202201
0061716700,10,00106,14180200000000,0001,0.0,4.88,0,000,202201
0061716700,10,00106,14110206020000,0001,0.0,1177.43,0,004,202201
0061716700,10,00106,15150102000000,0001,0.0,1.35,0,000,202201
0061716700,10,00104,29110101000000,0001,0.0,36.39,0,000,202201
0061716700,10,00104,14180200000000,0001,0.0,231.34,0,000,202201
0095579108,10,00106,14180200000000,0001,0.0,310.32,0,000,202201
0095579108,10,00106,14110206010000,0001,0.0,30000.0,0,004,202201
0095579108,10,00106,15150102000000,0001,0.0,27.0,0,000,202201
0095579108,09,00106,72150313000000,0001,0.0,20000.0,0,000,202201
0044723026,10,00228,14180200000000,0001,0.0,418.85,0,000,202201
0044723026,10,00228,29110101000000,0001,0.0,84.83,0,000,202201
0044723026,10,00228,14110206020000,0001,0.0,20189.0,0,004,202201
0044723026,10,00228,15150102000000,0001,0.0,22.21,0,000,202201
0044723026,10,00227,29110101000000,0001,0.0,19.51,0,000,202201
0044723026,10,00227,14180200000000,0001,0.0,130.33,0,000,202201
0044723026,10,00227,14110206020000,0001,0.0,8284.48,0,004,202201
0085405489,09,00107,84140900000000,0001,0.0,30733.02,0,042,202201
0085405489,09,00237,14181300000000,0001,0.0,106.42,0,000,202201
0085405489,09,00107,84141000000000,0001,0.0,30733.02,0,000,202201
0085405489,09,00107,81180113010000,0001,0.0,27900.85,0,000,202201
0085405489,09,00107,14181300000000,0001,0.0,2517.01,0,000,202201
0085405489,09,00107,14111306020000,0001,0.0,63456.12,0,004,202201
0085405489,09,00107,84140511000000,0001,0.0,27900.85,0,000,202201
0085405489,09,00237,14111306020000,0001,0.0,5090.25,0,004,202201
0085405489,09,00107,81180113020000,0001,0.0,569.41,0,000,202201
0085405489,09,00107,29110709000000,0001,0.0,185.29,0,000,202201
0071931528,10,00104,29110101000000,0001,0.0,20.8,0,000,202201
0071931528,10,00104,14180200000000,0001,0.0,81.77,0,000,202201
0071931528,10,00104,14110206020000,0001,0.0,12745.34,0,004,202201
0071931528,10,00104,81180102010000,0001,0.0,4454.43,0,000,202201
0071931528,10,00104,81180102020000,0001,0.0,90.91,0,000,202201
0087523012,09,00228,14111306020000,0001,0.0,70000.0,0,004,202201
0087523012,09,00123,14181300000000,0001,0.0,1396.43,0,000,202201
0087523012,09,00123,81180113020000,0001,0.0,671.17,0,000,202201
0087523012,09,00104,14111306020000,0001,0.0,10100.0,0,004,202201
0087523012,09,00104,14181300000000,0001,0.0,6.48,0,000,202201
0087523012,09,00123,14111306020000,0001,0.0,33558.45,0,004,202201
0087523012,09,00228,15150102000000,0001,0.0,77.0,0,000,202201
0087523012,09,00123,84140511000000,0001,0.0,32887.28,0,000,202201
0087523012,09,00123,81180113010000,0001,0.0,32887.28,0,000,202201
0087523012,09,00228,14181300000000,0001,0.0,498.44,0,000,202201
0087523012,09,00123,84140900000000,0001,0.0,1.0,0,042,202201
0093411943,10,00228,15150102000000,0001,0.0,14.61,0,000,202201
0093411943,10,00391,81130200000000,0001,1048.0,1594.44,4,000,202201
0093411943,10,00228,14180200000000,0001,0.0,31.88,0,000,202201
0093411943,10,00228,14110206020000,0001,0.0,2681.57,0,004,202201
0093411943,10,00228,84141000000000,0001,0.0,29497.27,0,000,202201
0093411943,12,00082,81130200000000,0001,391.0,4380.11,4,000,202201
0020143878,10,00125,14110206020000,0001,0.0,9491.03,0,004,202201
0020143878,10,00107,14110206020000,0001,0.0,4000.0,0,004,202201
0020143878,10,00107,14180200000000,0001,0.0,78.74,0,000,202201
0020143878,10,00125,14180200000000,0001,0.0,487.32,0,000,202201
0093791525,10,00123,72150302010000,0001,0.0,2363.14,0,000,202201
0093791525,10,00228,29110101000000,0001,0.0,3.08,0,000,202201
0093791525,10,00123,14110206020000,0001,0.0,616.59,0,004,202201
0093791525,10,00228,14110206020000,0001,0.0,1500.0,0,004,202201
0093791525,10,00123,84140900000000,0001,0.0,1.0,0,042,202201
0093791525,10,00228,15150102000000,0001,0.0,2.25,0,000,202201
0093791525,10,00123,14180200000000,0001,0.0,10.49,0,000,202201
0093791525,10,00228,14180200000000,0001,0.0,10.16,0,000,202201
0053757979,10,00104,84141000000000,0001,0.0,40000.0,0,000,202201
0053757979,10,00104,14180200000000,0001,0.0,770.1,0,000,202201
0053757979,10,00106,15150102000000,0001,0.0,3.6,0,000,202201
0053757979,10,00104,14110206020000,0001,0.0,40000.0,0,004,202201
0053757979,10,00123,72150302010000,0001,0.0,3544.88,0,000,202201
0053757979,10,00106,14180200000000,0001,0.0,38.7,0,000,202201
0053757979,10,00106,14110206020000,0001,0.0,2747.6,0,004,202201
0080593228,10,00103,14150206020000,0001,117.0,715.21,3,013,202201
0080593228,10,00103,84141000000000,0001,117.0,715.21,3,000,202201
0080593228,10,00228,14180200000000,0001,0.0,136.91,0,000,202201
0080593228,10,00228,15150102000000,0001,0.0,16.63,0,000,202201
0080593228,99,00103,84140900000000,0001,0.0,4000.0,3,042,202201
0080593228,10,00228,84141000000000,0001,0.0,42714.0,0,000,202201
0080593228,10,00228,14110206020000,0001,0.0,3051.0,0,004,202201
0080593228,10,00103,14190201000000,0001,117.0,426.1,3,026,202201
0080593228,10,00103,29110105000000,0001,118.0,5.04,3,000,202201
0080849460,10,00107,84141000000000,0001,0.0,5372.47,0,000,202201
0080849460,10,00169,14110206020000,0001,0.0,30000.0,0,004,202201
0080849460,10,00169,84141000000000,0001,0.0,30000.0,0,000,202201
0080849460,10,00169,14180200000000,0001,0.0,400.35,0,000,202201
0080849460,10,00107,14180200000000,0001,0.0,74.99,0,000,202201
0080849460,10,00107,14110206020000,0001,0.0,5372.47,0,004,202201
0084173746,09,00156,15150102000000,0001,0.0,39.6,0,000,202201
0084173746,09,00156,14111306020000,0001,0.0,40002.0,0,004,202201
0084173746,09,00156,84140517000000,0001,0.0,36001.8,0,000,202201
0084173746,12,00237,14110306030000,0001,0.0,9706.85,0,004,202201
0084173746,09,00156,81194602020000,0001,0.0,4000.2,0,000,202201
0084173746,12,00001,14110306030000,0001,0.0,3853.48,0,004,202201
0084173746,12,00001,14180300000000,0001,0.0,63.62,0,000,202201
0084173746,09,00156,14181300000000,0001,0.0,182.3,0,000,202201
0084173746,12,00237,14180300000000,0001,0.0,335.15,0,000,202201
0084173746,09,00156,81194602010000,0001,0.0,36001.8,0,000,202201
0065303124,10,00123,14110206020000,0001,0.0,1405.41,0,004,202201
0065303124,10,00123,84140900000000,0001,0.0,1.0,0,042,202201
0065303124,10,00123,14180200000000,0001,0.0,30.6,0,000,202201
0087725677,10,00231,14110206020000,0001,0.0,6037.0,0,004,202201
0087725677,99,00231,15150102000000,0001,0.0,5.52,0,000,202201
0087725677,10,00231,14180200000000,0001,0.0,147.74,0,000,202201
0095012671,09,00123,84140900000000,0001,0.0,1.0,0,042,202201
0095012671,09,00123,14111306020000,0001,0.0,14771.44,0,004,202201
0095012671,09,00104,14111306020000,0001,0.0,10000.0,0,004,202201
0095012671,09,00123,14181300000000,0001,0.0,49.35,0,000,202201
0095012671,09,00104,14181300000000,0001,0.0,85.62,0,000,202201
0095012671,09,00123,72150313000000,0001,0.0,23884.15,0,000,202201
0085410750,10,00228,29110101000000,0001,0.0,8.23,0,000,202201
0085410750,10,00228,84141000000000,0001,0.0,69510.0,0,000,202201
0085410750,10,00125,84140900000000,0001,0.0,12966.64,4,042,202201
0085410750,10,00125,81130200000000,0001,1295.0,2789.54,4,000,202201
0085410750,12,00586,81130200000000,0001,1076.0,769.22,4,000,202201
0085410750,10,00228,14110206020000,0001,0.0,4634.0,0,004,202201
0085410750,10,00228,14180200000000,0001,0.0,78.9,0,000,202201
0085410750,10,00228,15150102000000,0001,0.0,25.26,0,000,202201
0092057372,10,00101,14110206020000,0001,0.0,3091.2,0,004,202201
0092057372,10,00101,14180200000000,0001,0.0,57.33,0,000,202201
0023076454,10,00228,14180200000000,0001,0.0,51.95,0,000,202201
0023076454,12,00072,81130200000000,0001,781.0,224.47,4,000,202201
0023076454,10,00228,15150102000000,0001,0.0,16.63,0,000,202201
0023076454,10,00228,14110206020000,0001,0.0,3051.0,0,004,202201
0023076454,12,00586,81192500000000,0001,450.0,389.83,4,000,202201
0023076454,10,00228,84141000000000,0001,0.0,54918.0,0,000,202201
0095693725,10,00104,14110206020000,0001,0.0,3921.52,0,004,202201
0095693725,10,00101,29110101000000,0001,0.0,74.34,0,000,202201
0095693725,10,00101,14180200000000,0001,0.0,95.03,0,000,202201
0095693725,10,00101,14110206020000,0001,0.0,6878.29,0,004,202201
0095693725,10,00104,14180200000000,0001,0.0,12.41,0,000,202201
0088796837,09,00106,14111306020000,0001,0.0,31000.0,0,004,202201
0088796837,09,00106,81181113020000,0001,0.0,620.0,0,000,202201
0088796837,09,00123,84140900000000,0001,0.0,3.0,0,042,202201
0088796837,09,00106,81181113010000,0001,0.0,30380.0,0,000,202201
0088796837,09,00106,14181300000000,0001,0.0,252.24,0,000,202201
0088796837,09,00123,14111306020000,0001,0.0,39907.83,0,004,202201
0088796837,09,00123,14181300000000,0001,0.0,594.6,0,000,202201
0088796837,09,00106,84140518000000,0001,0.0,30380.0,0,000,202201
0060248591,10,00107,14180200000000,0001,0.0,17.25,0,000,202201
0060248591,11,00073,81192301000000,0001,0.0,300.0,0,000,202201
0060248591,10,00107,14110206020000,0001,0.0,3000.0,0,004,202201
0060248591,11,00073,72150603000000,0001,0.0,300.0,0,000,202201
0060248591,10,00104,14180200000000,0001,0.0,23.56,0,000,202201
0060248591,11,00145,72150603000000,0001,0.0,2400.0,8,000,202201
0060248591,12,00123,84140900000000,0001,0.0,1.0,0,042,202201
0060248591,12,00123,14110306030000,0001,0.0,396.54,0,004,202201
0060248591,11,00145,81192301000000,0001,0.0,2400.0,8,000,202201
0060248591,10,00104,14110206010000,0001,0.0,1000.0,0,004,202201
0060248591,12,00123,14180300000000,0001,0.0,13.01,0,000,202201
0060248591,10,00104,14110206020000,0001,0.0,1500.0,0,004,202201
0066912213,09,00108,84140900000000,0001,0.0,43000.0,0,042,202201
0066912213,09,00108,14111306020000,0001,0.0,34536.11,0,004,202201
0066912213,09,00104,14111306020000,0001,0.0,3500.0,0,004,202201
0066912213,09,00104,14181300000000,0001,0.0,6.29,0,000,202201
0064803654,10,00101,14110206020000,0001,0.0,6090.0,0,004,202201
0064803654,10,00101,14180200000000,0001,0.0,48.2,0,000,202201
0093678168,10,00228,14110206020000,0001,0.0,3586.47,0,004,202201
0093678168,99,00419,81130200000000,0001,3897.0,6289.85,4,000,202201
0093678168,10,00228,84141000000000,0001,0.0,46624.11,0,000,202201
0093678168,10,00228,15150102000000,0001,0.0,19.55,0,000,202201
0093678168,10,00228,29110101000000,0001,0.0,0.59,0,000,202201
0093678168,99,00419,81230200000000,1001,3897.0,38.43,4,000,202201
0032400701,11,00142,81192301000000,0001,0.0,1.0,0,000,202201
0032400701,11,00142,72150603000000,0001,0.0,1.0,0,000,202201
0032400701,09,00228,14111306020000,0001,0.0,104604.84,0,004,202201
0032400701,09,00228,14181300000000,0001,0.0,890.65,0,000,202201
0032400701,09,00228,15150102000000,0001,0.0,107.6,0,000,202201
0032400701,11,00073,81192301000000,0001,0.0,300.0,0,000,202201
0032400701,11,00073,72150603000000,0001,0.0,300.0,0,000,202201
0032400701,09,00228,29110101000000,0001,0.0,551.53,0,000,202201
0053129218,10,00228,15150102000000,0001,0.0,11.18,0,000,202201
0053129218,10,00228,84141000000000,0001,0.0,32816.0,0,000,202201
0053129218,10,00228,14110206020000,0001,0.0,2051.0,0,004,202201
0053129218,10,00228,14180200000000,0001,0.0,20.88,0,000,202201
0091994399,12,00103,14180300000000,0001,0.0,38.68,0,000,202201
0091994399,10,00103,14110206020000,0001,0.0,9000.0,0,004,202201
0091994399,12,00103,14110306030000,0001,0.0,1580.2,0,004,202201
0091994399,10,00103,14180200000000,0001,0.0,178.5,0,000,202201
0091994399,12,00082,14110306030000,0001,0.0,396.44,0,004,202201
0091994399,99,00103,84140900000000,0001,0.0,23000.0,0,042,202201
0091994399,12,00082,14180300000000,0001,0.0,6.77,0,000,202201
0130686095,10,00228,14180200000000,0001,0.0,30.7,0,000,202201
0130686095,10,00228,14110206020000,0001,0.0,1500.0,0,004,202201
0130686095,12,00082,81130200000000,0001,303.0,4889.94,4,000,202201
0130686095,10,00228,15150102000000,0001,0.0,8.18,0,000,202201
0130686095,10,00228,84141000000000,0001,0.0,30000.0,0,000,202201
0132401942,10,00228,15150102000000,0001,0.0,17.75,0,000,202201
0132401942,10,00228,84141000000000,0001,0.0,24408.0,0,000,202201
0132401942,10,00123,14110206020000,0001,0.0,1888.49,0,004,202201
0132401942,10,00228,14110206020000,0001,0.0,7160.0,0,004,202201
0132401942,10,00228,14180200000000,0001,0.0,81.42,0,000,202201
0132401942,10,00123,14180200000000,0001,0.0,15.95,0,000,202201
0132401942,10,00228,29110101000000,0001,0.0,49.89,0,000,202201
